game_pk,game_date,home_team,away_team,type,play_id,inning,ab_number,cap_index,outs,batter,stand,batter_name,pitcher,p_throws,pitcher_name,team_batting,team_fielding,team_batting_id,team_fielding_id,result,des,events,contextMetrics,strikes,balls,pre_strikes,pre_balls,call,call_name,pitch_call,is_strike_swinging,result_code,pitch_type,pitch_name,description,start_speed,end_speed,sz_top,sz_bot,extension,plateTime,zone,spin_rate,breakX,inducedBreakZ,breakZ,px,pz,pfxX,pfxZ,pfxZWithGravity,pfxXWithGravity,pfxXNoAbs,plateTimeSZDepth,savantIsInZone,isInZone,isSword,is_bip_out,is_abs_challenge,plate_x,plate_z,pitch_number,player_total_pitches,player_total_pitches_pitch_types,pitcher_pa_number,pitcher_time_thru_order,game_total_pitches,batSpeed,hit_distance,xba,is_barrel,hc_x_ft,hc_y_ft,hit_speed,hit_angle,launch_speed,launch_angle,runnerOn1B,runnerOn2B,runnerOn3B,is_last_pitch,double_header,game_number
825107,2026-03-31,AZ,DET,pitch,f0ed6b72-7bf8-3b78-990d-74e7b152a68e,5,39,14,1,543510,R,James McCann,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,James McCann strikes out swinging.,Strikeout,,0,0,0,0,S,Strike,called_strike,False,C,SI,Sinker,Called Strike,93.2,85.6,3.28,1.66,6.9,0.4,6,2298,14.4,12.6,-18.8,0.5715,2.4439,1.2,1.05,-1.57,1.2,1.2,0.38,True,True,False,False,False,0.5715,2.4439,1,62,3,18,2,137,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,570087b9-0483-3a32-9e88-647affe06306,5,39,14,1,543510,R,James McCann,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,James McCann strikes out swinging.,Strikeout,,1,0,1,0,B,Ball,ball,False,B,FS,Splitter,Ball,88.8,82.3,3.28,1.66,6.97,0.42,14,1507,15.2,7.1,-27.6,0.6057,0.3324,1.27,0.59,-2.3,1.27,1.27,0.4,False,False,False,False,False,0.6057,0.3324,2,63,15,18,2,138,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,f758695e-24bc-3473-b099-1ae2fcf4648a,5,39,14,1,543510,R,James McCann,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,James McCann strikes out swinging.,Strikeout,,1,1,1,1,S,Strike,swinging_strike,True,S,FS,Splitter,Swinging Strike,87.6,80.1,3.28,1.66,6.93,0.43,14,1410,13.9,8.9,-27.1,0.6908,1.1938,1.16,0.74,-2.26,1.16,1.16,0.41,False,False,False,False,False,0.6908,1.1938,3,64,16,18,2,139,78.7,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,6b125c88-69d9-3d7e-a68b-fb997c9c35e4,5,39,14,1,543510,R,James McCann,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,James McCann strikes out swinging.,Strikeout,,2,1,2,1,B,Ball,ball,False,B,FS,Splitter,Ball,89.0,81.5,3.28,1.66,7.07,0.43,14,1607,15.0,7.2,-27.8,1.4135,-0.4996,1.25,0.6,-2.32,1.25,1.25,0.4,False,False,False,False,False,1.4135,-0.4996,4,65,17,18,2,140,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,81c46ad9-ef39-32a6-a5b3-cd4e81f7f517,5,39,14,1,543510,R,James McCann,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,James McCann strikes out swinging.,Strikeout,,2,2,2,2,S,Strike,foul,False,F,SV,Slurve,Foul,82.2,75.3,3.28,1.66,6.77,0.46,11,2447,13.8,-6.4,-46.9,-0.8557,2.5519,-1.15,-0.53,-3.91,13.8,-1.15,0.43,False,False,False,False,False,-0.8557,2.5519,5,66,5,18,2,141,19.2,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,ca47108e-135f-3523-bef8-78fac030339a,5,39,14,1,543510,R,James McCann,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,James McCann strikes out swinging.,Strikeout,,2,2,2,2,S,Strike,swinging_strike,True,S,FF,4-Seam Fastball,Swinging Strike,94.0,85.5,3.28,1.66,6.87,0.4,11,2217,6.1,17.3,-13.8,-0.05,3.6329,0.51,1.44,-1.15,0.51,0.51,0.38,False,False,False,False,False,-0.05,3.6329,6,67,26,18,2,142,64.8,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,81f3d4dd-11a8-381a-8582-77f27c629307,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,,0,0,0,0,S,Strike,swinging_strike,True,S,SI,Sinker,Swinging Strike,94.6,86.5,3.22,1.63,6.99,0.4,11,2243,14.2,12.0,-18.6,-0.1134,3.4475,1.18,1.0,-1.55,1.18,1.18,0.37,False,False,False,True,False,-0.1134,3.4475,1,68,4,19,3,143,65.7,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,32293c88-9ed1-3200-8b85-b0a1fcdc692c,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,,1,0,1,0,B,Ball,ball,False,B,SV,Slurve,Ball,83.1,76.3,3.22,1.63,7.0,0.46,14,2673,14.9,-6.5,-46.7,2.1498,-0.0021,-1.24,-0.54,-3.89,14.9,-1.24,0.43,False,False,False,True,False,2.1498,-0.0021,2,69,6,19,3,144,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,957d1e32-ffb9-3628-8ced-e8b42d491a3f,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,,1,1,1,1,B,Ball,ball,False,B,SV,Slurve,Ball,81.8,75.2,3.22,1.63,6.93,0.46,14,2507,12.1,-6.4,-47.5,0.7677,1.0846,-1.01,-0.53,-3.96,12.1,-1.01,0.43,False,False,False,True,False,0.7677,1.0846,3,70,7,19,3,145,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,8a096545-a30d-3971-a32c-4db9184c6d28,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,,1,2,1,2,S,Strike,called_strike,False,C,SI,Sinker,Called Strike,95.5,87.3,3.22,1.63,6.97,0.39,6,2317,14.2,13.6,-16.6,0.5809,2.7255,1.18,1.13,-1.38,1.18,1.18,0.37,True,True,False,True,False,0.5809,2.7255,4,71,5,19,3,146,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,5e2cbac6-46ab-3abe-8355-6f55afce40c6,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,,2,2,2,2,S,Strike,foul,False,F,FS,Splitter,Foul,88.8,81.7,3.22,1.63,6.84,0.42,4,1280,14.0,2.2,-32.5,-0.4242,2.4103,1.17,0.18,-2.71,1.17,1.17,0.4,True,True,False,True,False,-0.4242,2.4103,5,72,18,19,3,147,68.1,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,6f87da02-2092-38d3-a1a2-800f49e0a685,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,,2,2,2,2,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,96.1,87.6,3.22,1.63,6.92,0.39,12,2236,6.8,16.9,-12.7,0.8441,3.9074,0.57,1.41,-1.06,0.57,0.57,0.37,False,False,False,True,False,0.8441,3.9074,6,73,27,19,3,148,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,32c070a6-4294-3d6c-9864-72301a83b0e1,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,,2,3,2,3,S,Strike,foul,False,F,SI,Sinker,Foul,95.0,86.8,3.22,1.63,6.89,0.4,11,2295,16.2,13.2,-17.2,-0.5111,3.7792,1.35,1.1,-1.43,1.35,1.35,0.37,False,False,False,True,False,-0.5111,3.7792,7,74,6,19,3,149,61.9,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,f3fc78d4-8908-346a-b210-e83b4b7b9336,5,40,0,1,691783,R,Jordan Lawlar,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Jordan Lawlar grounds out to first baseman Spencer Torkelson.,Groundout,"{""homeRunBallparks"": 0}",2,3,2,3,X,In Play,hit_into_play,False,X,SI,Sinker,"In play, out(s)",95.5,87.1,3.22,1.63,6.98,0.39,11,2218,15.8,12.1,-18.0,-0.7822,3.5226,1.32,1.01,-1.5,1.32,1.32,0.37,False,False,False,True,False,-0.7822,3.5226,8,75,7,19,3,150,54.4,41.0,0.24,0,81.9,80.55,43.8,4.0,43.8,4.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,a2a0ec2f-da26-3017-9e75-89cdbd66d633,5,41,14,2,606466,L,Ketel Marte,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Ketel Marte strikes out swinging.,Strikeout,,0,0,0,0,S,Strike,called_strike,False,C,SL,Slider,Called Strike,87.5,80.8,3.22,1.62,7.06,0.43,4,2141,3.0,4.1,-31.4,-0.4389,2.2972,-0.25,0.34,-2.62,3.0,-0.25,0.4,True,True,False,False,False,-0.4389,2.2972,1,76,17,20,3,151,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,02f334cc-9371-3054-ac9f-cae32dc09da1,5,41,14,2,606466,L,Ketel Marte,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Ketel Marte strikes out swinging.,Strikeout,,1,0,1,0,S,Strike,foul,False,F,FS,Splitter,Foul,88.1,80.6,3.22,1.62,6.93,0.43,7,1177,13.9,4.4,-30.8,-0.7882,1.9998,1.16,0.37,-2.57,1.16,1.16,0.4,True,True,False,False,False,-0.7882,1.9998,2,77,19,20,3,152,71.3,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,10799710-e818-3d56-baed-f2218ba8f6b6,5,41,14,2,606466,L,Ketel Marte,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Ketel Marte strikes out swinging.,Strikeout,,2,0,2,0,S,Strike,swinging_strike,True,S,FS,Splitter,Swinging Strike,88.6,81.5,3.22,1.62,7.03,0.43,14,1323,12.4,2.5,-32.5,0.5077,0.9356,1.03,0.21,-2.71,1.03,1.03,0.4,False,False,False,False,False,0.5077,0.9356,3,78,20,20,3,153,75.3,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,22a99bfb-135b-3e11-9611-a6426560059c,6,42,0,1,682985,L,Riley Greene,694297,R,Brandon Pfaadt,DET,AZ,116,109,Groundout,"Riley Greene grounds out, third baseman Jose Fernandez to first baseman Carlos Santana.",Groundout,"{""homeRunBallparks"": 0}",0,0,0,0,X,In Play,hit_into_play,False,X,CU,Curveball,"In play, out(s)",81.1,74.1,3.3,1.67,6.4,0.47,14,2514,10.7,-12.1,-54.4,0.3229,1.1287,-0.89,-1.01,-4.53,10.7,-0.89,0.44,False,False,False,True,False,0.3229,1.1287,1,76,21,22,3,154,71.9,11.0,0.06,0,-31.26,102.13,65.4,-9.0,65.4,-9.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,278159de-85de-306b-a0be-e18253073e4b,6,43,0,1,681481,L,Kerry Carpenter,694297,R,Brandon Pfaadt,DET,AZ,116,109,Walk,Kerry Carpenter walks.,Walk,,0,0,0,0,S,Strike,called_strike,False,C,SI,Sinker,Called Strike,92.5,83.9,3.23,1.63,6.6,0.41,13,2271,16.0,6.8,-25.6,-0.345,1.4236,1.33,0.57,-2.13,1.33,1.33,0.38,False,False,False,False,False,-0.345,1.4236,1,77,26,23,3,155,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,41fa18ec-683c-37be-b794-bca0ffefea65,6,43,0,1,681481,L,Kerry Carpenter,694297,R,Brandon Pfaadt,DET,AZ,116,109,Walk,Kerry Carpenter walks.,Walk,,1,0,1,0,B,Ball,ball,False,B,CU,Curveball,Ball,81.5,74.8,3.23,1.63,6.32,0.46,13,2488,12.6,-10.8,-52.4,-0.1705,0.9599,-1.05,-0.9,-4.37,12.6,-1.05,0.44,False,False,False,False,False,-0.1705,0.9599,2,78,22,23,3,156,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,eb26c8d5-1041-3d76-b7e6-25d84f2c0a73,6,43,0,1,681481,L,Kerry Carpenter,694297,R,Brandon Pfaadt,DET,AZ,116,109,Walk,Kerry Carpenter walks.,Walk,,1,1,1,1,S,Strike,swinging_strike,True,S,CU,Curveball,Swinging Strike,81.4,74.8,3.23,1.63,6.42,0.46,14,2548,13.1,-10.9,-52.6,0.1832,0.7763,-1.09,-0.91,-4.38,13.1,-1.09,0.44,False,False,False,False,False,0.1832,0.7763,3,79,23,23,3,157,73.3,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,c361541e-53b1-33f7-a4a6-3aafa51009e8,6,43,0,1,681481,L,Kerry Carpenter,694297,R,Brandon Pfaadt,DET,AZ,116,109,Walk,Kerry Carpenter walks.,Walk,,2,1,2,1,B,Ball,ball,False,B,SI,Sinker,Ball,93.4,86.0,3.23,1.63,6.71,0.4,14,2316,15.5,10.0,-21.4,1.0681,1.8431,1.29,0.83,-1.78,1.29,1.29,0.38,False,False,False,False,False,1.0681,1.8431,4,80,27,23,3,158,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,d414a97c-ac34-3dc1-a876-af3f245170b6,6,43,0,1,681481,L,Kerry Carpenter,694297,R,Brandon Pfaadt,DET,AZ,116,109,Walk,Kerry Carpenter walks.,Walk,,2,2,2,2,B,Ball,ball,False,B,SI,Sinker,Ball,94.1,86.4,3.23,1.63,6.55,0.4,13,2326,16.7,7.9,-23.0,-0.4953,1.5094,1.39,0.66,-1.92,1.39,1.39,0.38,False,False,False,False,True,-0.4953,1.5094,5,81,28,23,3,159,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,928e3d0e-f7b1-3657-b8fb-88ee6970b393,6,43,0,1,681481,L,Kerry Carpenter,694297,R,Brandon Pfaadt,DET,AZ,116,109,Walk,Kerry Carpenter walks.,Walk,,2,3,2,3,B,Ball,ball,False,B,SI,Sinker,Ball,93.8,85.8,3.23,1.63,6.55,0.4,11,2334,16.7,8.2,-22.9,-1.5845,3.2763,1.39,0.68,-1.91,1.39,1.39,0.38,False,False,False,False,False,-1.5845,3.2763,6,82,29,23,3,160,,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,72d50c58-bee6-3dfa-93e1-1f52bb0c1876,6,44,24,1,679529,R,Spencer Torkelson,694297,R,Brandon Pfaadt,DET,AZ,116,109,GIDP,"Spencer Torkelson grounds into a double play, third baseman Jose Fernandez to second baseman Ketel Marte to first baseman Carlos Santana. Kerry Carpenter out at 2nd. Spencer Torkelson out at 1st.",GIDP,,0,0,0,0,S,Strike,foul,False,F,SI,Sinker,Foul,93.6,85.8,3.23,1.63,6.85,0.4,4,2333,16.3,10.0,-21.2,-0.5454,2.3439,1.36,0.83,-1.77,1.36,1.36,0.38,True,True,False,False,False,-0.5454,2.3439,1,83,30,24,3,161,76.0,,,,,,,,,,True,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,33a53fab-2d45-3545-815a-64be175ec15f,6,44,24,1,679529,R,Spencer Torkelson,694297,R,Brandon Pfaadt,DET,AZ,116,109,GIDP,"Spencer Torkelson grounds into a double play, third baseman Jose Fernandez to second baseman Ketel Marte to first baseman Carlos Santana. Kerry Carpenter out at 2nd. Spencer Torkelson out at 1st.",GIDP,,1,0,1,0,S,Strike,foul,False,F,FC,Cutter,Foul,90.6,83.2,3.23,1.63,6.64,0.42,9,2585,0.5,9.4,-23.9,0.4004,1.874,-0.04,0.78,-1.99,0.5,-0.04,0.39,True,True,False,False,False,0.4004,1.874,2,84,10,24,3,162,72.7,,,,,,,,,,True,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,9796d09f-f7a6-3290-a15f-6b396468e6c3,6,44,24,1,679529,R,Spencer Torkelson,694297,R,Brandon Pfaadt,DET,AZ,116,109,GIDP,"Spencer Torkelson grounds into a double play, third baseman Jose Fernandez to second baseman Ketel Marte to first baseman Carlos Santana. Kerry Carpenter out at 2nd. Spencer Torkelson out at 1st.",GIDP,"{""homeRunBallparks"": 0}",2,0,2,0,X,In Play,hit_into_play,False,X,SI,Sinker,"In play, out(s)",93.2,84.7,3.23,1.63,6.8,0.41,8,2342,16.8,4.7,-27.1,-0.1827,2.117,1.4,0.39,-2.26,1.4,1.4,0.38,True,True,False,False,False,-0.1827,2.117,3,85,31,24,3,163,70.8,8.0,0.05,0,-41.68,103.04,73.5,-16.0,73.5,-16.0,True,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,6a3ea034-b46c-357e-85bd-734e2375f61c,6,45,14,1,682998,L,Corbin Carroll,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Corbin Carroll strikes out swinging.,Strikeout,,0,0,0,0,S,Strike,swinging_strike,True,S,FS,Splitter,Swinging Strike,87.6,80.6,3.1,1.57,6.8,0.43,7,1488,15.6,4.4,-31.2,-0.4715,1.8939,1.3,0.37,-2.6,1.3,1.3,0.4,True,True,False,False,False,-0.4715,1.8939,1,79,21,21,3,164,76.6,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,fb5398e5-6e87-3028-ad8a-abf9d2cb3191,6,45,14,1,682998,L,Corbin Carroll,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Corbin Carroll strikes out swinging.,Strikeout,,1,0,1,0,S,Strike,foul,False,F,FS,Splitter,Foul,87.4,80.1,3.1,1.57,6.85,0.43,14,1397,15.1,2.4,-33.7,0.4155,1.0584,1.26,0.2,-2.81,1.26,1.26,0.41,False,False,False,False,False,0.4155,1.0584,2,80,22,21,3,165,74.6,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,862a2758-c6d6-35d8-bbb8-6150342522ac,6,45,14,1,682998,L,Corbin Carroll,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Corbin Carroll strikes out swinging.,Strikeout,,2,0,2,0,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.0,85.4,3.1,1.57,6.8,0.4,12,2094,6.4,16.8,-14.3,0.5439,4.782,0.53,1.4,-1.19,0.53,0.53,0.38,False,False,False,False,False,0.5439,4.782,3,81,28,21,3,166,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,487061fc-ef0d-3b24-be97-01b8b47319a5,6,45,14,1,682998,L,Corbin Carroll,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Corbin Carroll strikes out swinging.,Strikeout,,2,1,2,1,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.3,85.3,3.1,1.57,6.71,0.4,11,2280,9.5,16.7,-14.4,-0.4374,4.259,0.79,1.39,-1.2,0.79,0.79,0.38,False,False,False,False,False,-0.4374,4.259,4,82,29,21,3,167,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,39ea86c0-1be2-3a58-9a4e-4a313bc593b0,6,45,14,1,682998,L,Corbin Carroll,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Corbin Carroll strikes out swinging.,Strikeout,,2,2,2,2,S,Strike,swinging_strike,True,S,FS,Splitter,Swinging Strike,87.5,80.2,3.1,1.57,6.82,0.43,8,1367,13.8,-0.6,-36.5,-0.0709,1.9903,1.15,-0.05,-3.04,1.15,1.15,0.4,True,True,False,False,False,-0.0709,1.9903,5,83,23,21,3,168,76.5,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,c3cdb3c7-136a-3ce3-bb11-9881dc0af2e0,6,46,0,1,672695,L,Geraldo Perdomo,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Geraldo Perdomo grounds out to first baseman Spencer Torkelson.,Groundout,,0,0,0,0,S,Strike,called_strike,False,C,FS,Splitter,Called Strike,87.9,80.7,3.32,1.67,6.85,0.43,4,1321,13.1,-0.6,-36.1,-0.5851,2.3735,1.09,-0.05,-3.01,1.09,1.09,0.4,True,True,False,True,False,-0.5851,2.3735,1,84,24,22,3,169,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,277e1780-1e64-369f-86c1-323e15a713ca,6,46,0,1,672695,L,Geraldo Perdomo,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Geraldo Perdomo grounds out to first baseman Spencer Torkelson.,Groundout,,1,0,1,0,B,Ball,ball,False,B,FF,4-Seam Fastball,Ball,94.1,85.6,3.32,1.67,6.95,0.4,14,2206,8.8,16.9,-14.2,1.2636,2.4713,0.73,1.41,-1.18,0.73,0.73,0.38,False,False,False,True,False,1.2636,2.4713,2,85,30,22,3,170,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,ad1b0d46-3099-3193-99e9-b7562e5f86a6,6,46,0,1,672695,L,Geraldo Perdomo,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Geraldo Perdomo grounds out to first baseman Spencer Torkelson.,Groundout,,1,1,1,1,B,Ball,ball,False,B,SV,Slurve,Ball,81.4,74.3,3.32,1.67,6.72,0.46,13,2491,4.8,-11.9,-53.5,-1.2984,2.2757,-0.4,-0.99,-4.46,4.8,-0.4,0.44,False,False,False,True,False,-1.2984,2.2757,3,86,8,22,3,171,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,281a3789-7e92-33ea-b680-c9e8c15ff2a1,6,46,0,1,672695,L,Geraldo Perdomo,663554,R,Casey Mize,AZ,DET,109,116,Groundout,Geraldo Perdomo grounds out to first baseman Spencer Torkelson.,Groundout,"{""homeRunBallparks"": 0}",1,2,1,2,X,In Play,hit_into_play,False,X,FS,Splitter,"In play, out(s)",87.7,80.5,3.32,1.67,6.81,0.43,13,1509,16.2,2.0,-33.6,-0.4123,1.2686,1.35,0.17,-2.8,1.35,1.35,0.4,False,False,False,True,False,-0.4123,1.2686,4,87,25,22,3,172,69.0,7.0,0.04,0,84.22,81.06,79.0,-16.0,79.0,-16.0,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,2ff81e04-4ac2-3afe-8bd0-d67528f379d2,6,47,14,2,672515,R,Gabriel Moreno,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Gabriel Moreno strikes out swinging.,Strikeout,,0,0,0,0,B,Ball,ball,False,B,SV,Slurve,Ball,82.1,75.7,3.07,1.55,7.01,0.46,14,2599,13.9,-7.9,-48.8,2.196,0.9058,-1.16,-0.66,-4.07,13.9,-1.16,0.43,False,False,False,False,False,2.196,0.9058,1,88,9,23,3,173,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,1b1b0cf6-3c63-3f41-add3-6d78d38d02d4,6,47,14,2,672515,R,Gabriel Moreno,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Gabriel Moreno strikes out swinging.,Strikeout,,0,1,0,1,S,Strike,foul,False,F,SI,Sinker,Foul,93.6,85.7,3.07,1.55,7.02,0.4,11,2230,13.2,12.6,-18.6,-0.3932,3.3473,1.1,1.05,-1.55,1.1,1.1,0.38,False,False,False,False,False,-0.3932,3.3473,2,89,8,23,3,174,74.4,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,057e01be-72ff-305e-ab0e-878fc3cb8a60,6,47,14,2,672515,R,Gabriel Moreno,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Gabriel Moreno strikes out swinging.,Strikeout,,1,1,1,1,S,Strike,swinging_strike,True,S,FS,Splitter,Swinging Strike,87.7,80.3,3.07,1.55,7.09,0.43,7,1268,13.2,4.3,-31.3,-0.2827,1.9694,1.1,0.36,-2.61,1.1,1.1,0.4,True,True,False,False,False,-0.2827,1.9694,3,90,26,23,3,175,78.6,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,903a83d0-d7a1-3c29-a5cb-a617a5d39e9d,6,47,14,2,672515,R,Gabriel Moreno,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Gabriel Moreno strikes out swinging.,Strikeout,,2,1,2,1,B,Ball,ball,False,B,FS,Splitter,Ball,88.9,81.7,3.07,1.55,7.09,0.42,14,1363,16.2,4.6,-30.2,1.32,0.4444,1.35,0.38,-2.52,1.35,1.35,0.4,False,False,False,False,False,1.32,0.4444,4,91,27,23,3,176,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,9842cb3d-85c3-3958-812d-cab8a1e66fbb,6,47,14,2,672515,R,Gabriel Moreno,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Gabriel Moreno strikes out swinging.,Strikeout,,2,2,2,2,S,Strike,foul,False,F,FS,Splitter,Foul,88.1,80.9,3.07,1.55,7.04,0.43,14,1571,13.7,1.7,-33.7,0.0054,1.3119,1.14,0.14,-2.81,1.14,1.14,0.4,False,False,False,False,False,0.0054,1.3119,5,92,28,23,3,177,73.0,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,d3ca6f0a-aec4-3174-ac29-1bc148ca72a2,6,47,14,2,672515,R,Gabriel Moreno,663554,R,Casey Mize,AZ,DET,109,116,Strikeout,Gabriel Moreno strikes out swinging.,Strikeout,,2,2,2,2,S,Strike,swinging_strike,True,S,SL,Slider,Swinging Strike,89.3,81.7,3.07,1.55,6.9,0.42,12,2180,4.7,4.3,-30.0,0.3942,3.6031,-0.39,0.36,-2.5,4.7,-0.39,0.4,False,False,False,False,False,0.3942,3.6031,6,93,18,23,3,178,68.2,,,,,,,,,,,,,True,N,1
825107,2026-03-31,AZ,DET,pitch,0f40e843-3440-34d4-a6b5-524945f78f56,7,48,14,1,656716,L,Zach McKinstry,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Zach McKinstry strikes out swinging.,Strikeout,,0,0,0,0,S,Strike,called_strike,False,C,FF,4-Seam Fastball,Called Strike,93.9,85.3,3.17,1.6,6.68,0.4,7,2160,3.2,18.1,-13.1,-0.3183,1.7574,0.27,1.51,-1.09,0.27,0.27,0.38,True,True,False,False,False,-0.3183,1.7574,1,1,1,1,1,179,,,,,,,,,,,,,,False,N,1
825107,2026-03-31,AZ,DET,pitch,c51ace36-ec70-3fc3-b4e3-52220eb43f4c,7,48,14,1,656716,L,Zach McKinstry,694851,R,Andrew Hoffmann,DET,AZ,116,109,Strikeout,Zach McKinstry strikes out swinging.,Strikeout,,1,0,1,0,S,Strike,called_strike,False,C,FF,4-Seam Fastball,Called Strike,94.8,85.7,3.17,1.6,6.62,0.4,1,2336,3.7,16.2,-14.5,-0.6587,3.1337,0.31,1.35,-1.21,0.31,0.31,0.37,True,True,False,False,False,-0.6587,3.1337,2,2,2,1,1,180,,,,,,,,,,,,,,False,N,1
